county,total,white,black,native,asian,other
55013,16561,91.293,0.688,3.279,0.574,4.166
55015,52361,91.012,0.972,0.338,2.395,5.283
55017,66254,93.665,1.526,0.317,1.419,3.073
55019,34703,93.773,0.703,0.248,0.369,4.907
55021,58272,92.554,1.675,0.405,0.892,4.474
55023,16123,93.86,1.867,0.205,0.161,3.907
55025,559891,80.529,5.043,0.23,5.935,8.264
55027,89032,91.047,2.569,0.284,0.629,5.471
55029,30038,94.031,0.589,0.965,0.283,4.131
55031,44092,91.463,1.259,1.49,1.234,4.554
55033,45221,92.605,0.327,0.217,3.797,3.054
55035,105697,89.589,1.318,0.292,4.108,4.693
55037,4574,95.671,0.437,0.765,0,3.126
55039,104027,90.427,1.578,0.187,1.58,6.226
55041,9239,79.37,0.303,12.555,0.476,7.295
55043,51842,95.056,1.742,0.11,0.905,2.187
55045,37066,95.055,0.585,0.081,0.272,4.006
55047,19093,93.919,1.068,0.215,0.655,4.143
55049,23766,94.488,0.833,0.118,0.774,3.787
55051,6136,94.98,0.065,1.255,0.375,3.325
55053,20958,86.211,1.727,4.872,0.563,6.628
55055,85932,91.269,1.157,0.297,0.506,6.772
55057,26695,89.496,2.457,0.888,0.569,6.589
55059,168693,78.884,6.536,0.384,1.819,12.378
55061,20570,94.769,0.472,0.219,0.535,4.006
55063,120216,89.371,1.509,0.325,4.45,4.345
55065,16716,94.981,0.479,0.185,0.658,3.697
55067,19512,93.471,0.364,1.071,0.164,4.93
55069,28402,95.018,0.63,0.176,0.338,3.838
55071,81242,91.076,1.071,0.373,2.544,4.936
55073,137820,88.637,0.555,0.205,5.595,5.008
55075,41827,95.484,0.452,0.356,0.347,3.361
55077,15619,94.411,0.474,0.339,0.551,4.226
55078,4279,11.825,0.187,82.823,0.187,4.978
55079,933063,54.262,26.099,0.556,4.626,14.457
55081,46208,90.887,1.504,0.915,0.725,5.969
55083,39048,94.819,0.241,1.306,0.382,3.252
55085,37799,94.722,0.384,1.18,0.362,3.352
55087,190611,87.784,1.45,1.283,3.394,6.089
55089,91745,91.407,1.389,0.135,2.155,4.915
55091,7363,96.129,0.285,0.136,0.462,2.988
55093,42187,93.351,0.555,0.289,1.126,4.679
55095,45128,95.008,0.479,0.53,0.383,3.601
55097,70281,91.363,0.881,0.235,2.905,4.616
55099,14066,94.398,0.171,0.469,0.547,4.415
55101,197068,76.204,10.831,0.319,1.312,11.335
55103,17256,93.84,0.719,0.081,0.916,4.445
55105,163817,83.459,4.636,0.206,1.148,10.55
55107,14179,95.43,0.733,0.205,0.451,3.181
55109,93752,93.812,0.661,0.098,0.946,4.482
55111,65664,91.767,0.813,0.803,0.431,6.186
55113,18057,77.571,0.825,14.908,0.554,6.142
55115,40848,86.357,0.534,6.862,0.529,5.719
55117,117741,85.721,1.965,0.213,5.981,6.119
55119,19979,95.695,0.225,0.15,0.315,3.614
55121,30679,90.922,0.463,0.58,0.385,7.65
55123,30811,95.446,0.214,0.117,0.243,3.979
55125,23146,85.859,0.488,9.008,0.363,4.282
55127,105127,88.765,0.798,0.274,0.882,9.281
55129,16685,94.025,0.545,1.223,0.617,3.59
55131,136842,92.555,1.341,0.208,1.428,4.469
55133,407290,89.083,1.591,0.181,3.874,5.271
55135,51822,94.221,0.756,0.34,0.465,4.218
55137,24672,90.593,1.901,0.616,0.393,6.497
55139,171197,88.792,2.582,0.397,3.086,5.142
55141,74138,92.701,0.75,0.393,1.93,4.226
56001,37525,86.457,0.986,0.402,3.763,8.392
56003,11690,89.427,0.445,0.624,0.693,8.811
56005,46857,88.053,0.38,1.187,0.073,10.308
56007,14609,86.146,1.403,1.581,0.513,10.357
56009,13729,94.945,0.233,0.437,0.138,4.246
56011,7258,93.469,0,0.317,0.468,5.745
56013,39402,71.402,0.548,19.329,0.467,8.253
56015,12592,89.025,0.619,1.31,0.635,8.41
56017,4616,92.309,0,2.145,0.13,5.416
56019,8536,92.174,0.187,2.191,0.668,4.78
56021,100316,84.866,2.36,0.98,1.101,10.694
56023,19794,94.589,0.056,0.344,0.288,4.724
56025,79506,91.047,0.394,1.023,0.53,7.007
56027,2460,93.943,0.163,2.642,0,3.252
56029,29878,90.06,0.606,0.529,0.271,8.535
56031,8618,87.77,0.545,0.07,0,11.615
56033,31176,93.155,0.282,1.293,1.052,4.218
56035,8801,93.785,0.023,0,0,6.192
56037,42079,84.793,1.255,0.986,0.858,12.108
56039,23346,83.201,0.63,0.124,1.294,14.752
56041,20546,91.278,0.238,0.209,0.161,8.114
56043,7725,86.006,0.013,0.738,0.414,12.828
56045,6870,86.448,0.087,2.3,0.233,10.932
72001,17972,83.786,2.02,0.078,0.017,14.1
72003,37998,49.055,1.461,0.124,0.126,49.234
72005,54752,73.298,3.512,0.058,0.051,23.08
72007,24136,40.794,7.425,1.458,0,50.323
72009,24555,35.459,9.815,0.533,0,54.193
72011,25497,43.252,2.494,0.008,0,54.246
72013,87217,35.236,3.03,0.085,0.994,60.654
72015,15797,53.415,19.567,0,0,27.018
72017,22604,37.723,3.336,0.168,1.593,57.18
72019,28899,54.265,7.045,0.055,0,38.635
72021,184326,36.76,6.914,0.075,0.185,56.066
72023,46983,42.162,4.702,0.377,0.438,52.321
72025,126772,55.781,8.791,0.272,0.336,34.82
72027,32733,81.529,1.656,0.131,0,16.683
72029,42218,28.137,13.854,0.064,0.685,57.26
72031,154126,35.96,13.708,0.068,0.33,49.934
72033,23060,41.049,10.299,0.221,0.087,48.343
72035,41509,39.406,8.461,0.663,0.171,51.3
72037,11256,27.647,5.659,0.373,0.48,65.84
72039,16924,50.945,3.138,1.459,0.455,44.003
72041,39831,39.276,11.745,0.495,0.075,48.41
72043,34557,31.169,12.981,0.026,0,55.824
72045,18817,46.495,8.535,0,0,44.97
72047,34459,46.76,6.721,0,0,46.519
72049,1186,28.836,2.614,0,0.759,67.791
72051,35786,44.439,6.307,0.028,0,49.226
72053,31984,30.462,6.631,0.05,0.147,62.709
72054,11641,39.438,0.696,0,1.598,58.268
72055,13682,58.508,5.226,0.11,0.029,36.128
72057,36365,56.799,10.78,0.052,0,32.369
72059,17670,77.504,1.941,0.181,0.464,19.909
72061,89554,39.068,5.441,0.202,0.167,55.121
72063,40517,42.16,11.269,0.318,0.247,46.005
72065,38330,78.028,3.24,0.219,0.01,18.502
72067,15571,20.93,2.492,0,0,76.578
72069,50729,22.912,11.345,0.164,0.463,65.117
72071,42817,56.078,7.488,0.119,0.082,36.233
72073,14726,54.441,3.803,0,0,41.756
72075,46333,24.773,6.917,0.015,0.002,68.293
72077,36928,33.657,20.989,0.203,0,45.15
72079,23202,42.264,2.629,0,0,55.107
72081,27990,87.363,2.247,0.054,0,10.336
72083,8826,56.707,2.232,0,0,41.061
72085,35099,11.413,34.169,0.066,0.091,54.261
72087,23580,16.357,34.033,0.042,0.182,49.385
72089,17716,27.495,7.293,0,0.271,64.941
72091,39310,41.257,2.658,0.066,0.29,55.729
72093,5354,65.428,0.149,0,0,34.423
72095,10563,9.155,36.353,0,0,54.492
72097,72721,16.805,2.417,0.034,0.052,80.691
72099,37363,77.119,4.558,0.297,0,18.026
72101,28659,43.637,4.117,0,0,52.245
72103,23340,33.792,1.722,0,0.099,64.387
72105,29153,46.091,7.756,0,0.003,46.15
72107,21378,47.31,5.047,0.253,0,47.39
72109,15927,6.58,35.248,0,0,58.172
72111,20298,74.623,2.749,0,0.123,22.505
72113,136542,53.889,5.666,0.13,0.059,40.257
72115,23540,70.093,3.568,0.336,0,26.003
72117,15164,39.363,2.269,0,0,58.369
72119,46838,27.584,11.762,0.278,0.361,60.015
72121,22639,64.862,0.543,0.349,0.049,34.198
72123,25688,28.321,18.561,0.171,0,52.947
72125,31680,63.393,1.07,0,0.025,35.511
72127,340903,41.264,11.78,0.229,0.295,46.431
72129,37552,11.997,28.763,0,0.298,58.942
72131,39183,72.537,2.846,0.094,0.054,24.47
72133,20207,28.5,15.702,0.144,0.139,55.515
72135,66699,52.926,5.267,0,0.175,41.632
72137,74854,39.556,8.256,0.363,0,51.825
72139,67497,53.639,12.691,0.096,0.241,33.332
72141,28155,51.87,1.225,0,0.139,46.766
72143,35279,33.981,7.174,0,0,58.845
72145,54182,40.519,4.511,0,0.017,54.954
72147,8199,22.112,7.062,0,0.195,70.631
72149,21984,39.72,8.593,0.073,0,51.615
72151,30313,7.894,37.439,0,0.033,54.633
72153,33988,73.502,2.695,0.082,0,23.72
